,state,dates
7391,HR,2021-01-19
7392,HR,2021-01-20
7393,HR,2021-01-21
7394,HR,2021-01-22
7395,HR,2021-01-23
7396,HR,2021-01-24
7397,HR,2021-01-25
7398,HR,2021-01-26
7399,HR,2021-01-27
7400,HR,2021-01-28
7401,HR,2021-01-29
7402,HR,2021-01-30
7403,HR,2021-01-31
7404,HR,2021-02-01
7405,HR,2021-02-02
7406,HR,2021-02-03
7407,HR,2021-02-04
7408,HR,2021-02-05
7409,HR,2021-02-06
7410,HR,2021-02-07
7411,HR,2021-02-08
7412,HR,2021-02-09
7413,HR,2021-02-10
7414,HR,2021-02-11
7415,HR,2021-02-12
7416,HR,2021-02-13
7417,HR,2021-02-14
7418,HR,2021-02-15
7419,HR,2021-02-16
7420,HR,2021-02-17
7421,HR,2021-02-18
7422,HR,2021-02-19
7423,HR,2021-02-20
7424,HR,2021-02-21
7425,HR,2021-02-22
7426,HR,2021-02-23
7427,HR,2021-02-24
7428,HR,2021-02-25
7429,HR,2021-02-26
7430,HR,2021-02-27
7431,HR,2021-02-28
7432,HR,2021-03-01
7433,HR,2021-03-02
7434,HR,2021-03-03
7435,HR,2021-03-04
7436,HR,2021-03-05
7437,HR,2021-03-06
7438,HR,2021-03-07
7439,HR,2021-03-08
7440,HR,2021-03-09
7441,HR,2021-03-10
7442,HR,2021-03-11
7443,HR,2021-03-12
7444,HR,2021-03-13
7445,HR,2021-03-14
7446,HR,2021-03-15
7447,HR,2021-03-16
7448,HR,2021-03-17
7449,HR,2021-03-18
7450,HR,2021-03-19
7451,HR,2021-03-20
7452,HR,2021-03-21
7453,HR,2021-03-22
7454,HR,2021-03-23
7455,HR,2021-03-24
7456,HR,2021-03-25
7457,HR,2021-03-26
7458,HR,2021-03-27
7459,HR,2021-03-28
7460,HR,2021-03-29
7461,HR,2021-03-30
7462,HR,2021-03-31
7463,HR,2021-04-01
7464,HR,2021-04-02
7465,HR,2021-04-03
7466,HR,2021-04-04
7467,HR,2021-04-05
7468,HR,2021-04-06
7469,HR,2021-04-07
7470,HR,2021-04-08
7471,HR,2021-04-09
7472,HR,2021-04-10
7473,HR,2021-04-11
7474,HR,2021-04-12
7475,HR,2021-04-13
7476,HR,2021-04-14
7477,HR,2021-04-15
7478,HR,2021-04-16
7479,HR,2021-04-17
7480,HR,2021-04-18
7481,HR,2021-04-19
7482,HR,2021-04-20
7483,HR,2021-04-21
7484,HR,2021-04-22
7485,HR,2021-04-23
7486,HR,2021-04-24
7487,HR,2021-04-25
7488,HR,2021-04-26
7489,HR,2021-04-27
7490,HR,2021-04-28
7491,HR,2021-04-29
7492,HR,2021-04-30
7493,HR,2021-05-01
7494,HR,2021-05-02
7495,HR,2021-05-03
7496,HR,2021-05-04
7497,HR,2021-05-05
7498,HR,2021-05-06
7499,HR,2021-05-07
7500,HR,2021-05-08
7501,HR,2021-05-09
7502,HR,2021-05-10
7503,HR,2021-05-11
7504,HR,2021-05-12
7505,HR,2021-05-13
7506,HR,2021-05-14
7507,HR,2021-05-15
7508,HR,2021-05-16
7509,HR,2021-05-17
7510,HR,2021-05-18
7511,HR,2021-05-19
7512,HR,2021-05-20
7513,HR,2021-05-21
7514,HR,2021-05-22
7515,HR,2021-05-23
7516,HR,2021-05-24
7517,HR,2021-05-25
7518,HR,2021-05-26
7519,HR,2021-05-27
7520,HR,2021-05-28
7521,HR,2021-05-29
7522,HR,2021-05-30
7523,HR,2021-05-31
7524,HR,2021-06-01
7525,HR,2021-06-02
7526,HR,2021-06-03
7527,HR,2021-06-04
7528,HR,2021-06-05
7529,HR,2021-06-06
7530,HR,2021-06-07
7531,HR,2021-06-08
7532,HR,2021-06-09
7533,HR,2021-06-10
7534,HR,2021-06-11
7535,HR,2021-06-12
7536,HR,2021-06-13
7537,HR,2021-06-14
7538,HR,2021-06-15
7539,HR,2021-06-16
7540,HR,2021-06-17
7541,HR,2021-06-18
7542,HR,2021-06-19
7543,HR,2021-06-20
7544,HR,2021-06-21
7545,HR,2021-06-22
7546,HR,2021-06-23
7547,HR,2021-06-24
7548,HR,2021-06-25
7549,HR,2021-06-26
7550,HR,2021-06-27
7551,HR,2021-06-28
7552,HR,2021-06-29
7553,HR,2021-06-30
7554,HR,2021-07-01
7555,HR,2021-07-02
7556,HR,2021-07-03
7557,HR,2021-07-04
7558,HR,2021-07-05
7559,HR,2021-07-06
7560,HR,2021-07-07
7561,HR,2021-07-08
7562,HR,2021-07-09
7563,HR,2021-07-10
7564,HR,2021-07-11
7565,HR,2021-07-12
7566,HR,2021-07-13
7567,HR,2021-07-14
7568,HR,2021-07-15
7569,HR,2021-07-16
7570,HR,2021-07-17
7571,HR,2021-07-18
7572,HR,2021-07-19
7573,HR,2021-07-20
7574,HR,2021-07-21
7575,HR,2021-07-22
7576,HR,2021-07-23
7577,HR,2021-07-24
7578,HR,2021-07-25
7579,HR,2021-07-26
7580,HR,2021-07-27
7581,HR,2021-07-28
7582,HR,2021-07-29
7583,HR,2021-07-30
7584,HR,2021-07-31
7585,HR,2021-08-01
7586,HR,2021-08-02
7587,HR,2021-08-03
7588,HR,2021-08-04
7589,HR,2021-08-05
7590,HR,2021-08-06
7591,HR,2021-08-07
7592,HR,2021-08-08
7593,HR,2021-08-09
7594,HR,2021-08-10
7595,HR,2021-08-11
7596,HR,2021-08-12
7597,HR,2021-08-13
7598,HR,2021-08-14
7599,HR,2021-08-15
7600,HR,2021-08-16
7601,HR,2021-08-17
7602,HR,2021-08-18
7603,HR,2021-08-19
7604,HR,2021-08-20
7605,HR,2021-08-21
7606,HR,2021-08-22
7607,HR,2021-08-23
7608,HR,2021-08-24
7609,HR,2021-08-25
7610,HR,2021-08-26
7611,HR,2021-08-27
7612,HR,2021-08-28
7613,HR,2021-08-29
7614,HR,2021-08-30
7615,HR,2021-08-31
7616,HR,2021-09-01
7617,HR,2021-09-02
7618,HR,2021-09-03
7619,HR,2021-09-04
7620,HR,2021-09-05
7621,HR,2021-09-06
7622,HR,2021-09-07
7623,HR,2021-09-08
7624,HR,2021-09-09
7625,HR,2021-09-10
7626,HR,2021-09-11
7627,HR,2021-09-12
7628,HR,2021-09-13
7629,HR,2021-09-14
7630,HR,2021-09-15
7631,HR,2021-09-16
7632,HR,2021-09-17
7633,HR,2021-09-18
7634,HR,2021-09-19
7635,HR,2021-09-20
7636,HR,2021-09-21
7637,HR,2021-09-22
7638,HR,2021-09-23
7639,HR,2021-09-24
7640,HR,2021-09-25
7641,HR,2021-09-26
7642,HR,2021-09-27
7643,HR,2021-09-28
7644,HR,2021-09-29
7645,HR,2021-09-30
7646,HR,2021-10-01
7647,HR,2021-10-02
7648,HR,2021-10-03
7649,HR,2021-10-04
7650,HR,2021-10-05
7651,HR,2021-10-06
7652,HR,2021-10-07
7653,HR,2021-10-08
7654,HR,2021-10-09
7655,HR,2021-10-10
7656,HR,2021-10-11
7657,HR,2021-10-12
7658,HR,2021-10-13
7659,HR,2021-10-14
7660,HR,2021-10-15
7661,HR,2021-10-16
7662,HR,2021-10-17
7663,HR,2021-10-18
7664,HR,2021-10-19
7665,HR,2021-10-20
7666,HR,2021-10-21
7667,HR,2021-10-22
7668,HR,2021-10-23
7669,HR,2021-10-24
7670,HR,2021-10-25
7671,HR,2021-10-26
7672,HR,2021-10-27
7673,HR,2021-10-28
7674,HR,2021-10-29
7675,HR,2021-10-30
7676,HR,2021-10-31
7677,JH,2020-03-31
7678,JH,2020-04-01
7679,JH,2020-04-02
7680,JH,2020-04-03
7681,JH,2020-04-04
7682,JH,2020-04-05
7683,JH,2020-04-06
7684,JH,2020-04-07
7685,JH,2020-04-08
7686,JH,2020-04-09
7687,JH,2020-04-10
7688,JH,2020-04-11
7689,JH,2020-04-12
7690,JH,2020-04-13
7691,JH,2020-04-14
7692,JH,2020-04-15
7693,JH,2020-04-16
7694,JH,2020-04-17
7695,JH,2020-04-18
7696,JH,2020-04-19
7697,JH,2020-04-20
7698,JH,2020-04-21
7699,JH,2020-04-22
7700,JH,2020-04-23
7701,JH,2020-04-24
7702,JH,2020-04-25
7703,JH,2020-04-26
7704,JH,2020-04-27
7705,JH,2020-04-28
7706,JH,2020-04-29
7707,JH,2020-04-30
7708,JH,2020-05-01
7709,JH,2020-05-02
7710,JH,2020-05-03
7711,JH,2020-05-04
7712,JH,2020-05-05
7713,JH,2020-05-06
7714,JH,2020-05-07
7715,JH,2020-05-08
7716,JH,2020-05-09
7717,JH,2020-05-10
7718,JH,2020-05-11
7719,JH,2020-05-12
7720,JH,2020-05-13
7721,JH,2020-05-14
7722,JH,2020-05-15
7723,JH,2020-05-16
7724,JH,2020-05-17
7725,JH,2020-05-18
7726,JH,2020-05-19
7727,JH,2020-05-20
7728,JH,2020-05-21
7729,JH,2020-05-22
7730,JH,2020-05-23
7731,JH,2020-05-24
7732,JH,2020-05-25
7733,JH,2020-05-26
7734,JH,2020-05-27
7735,JH,2020-05-28
7736,JH,2020-05-29
7737,JH,2020-05-30
7738,JH,2020-05-31
7739,JH,2020-06-01
7740,JH,2020-06-02
7741,JH,2020-06-03
7742,JH,2020-06-04
7743,JH,2020-06-05
7744,JH,2020-06-06
7745,JH,2020-06-07
7746,JH,2020-06-08
7747,JH,2020-06-09
7748,JH,2020-06-10
7749,JH,2020-06-11
7750,JH,2020-06-12
7751,JH,2020-06-13
7752,JH,2020-06-14
7753,JH,2020-06-15
7754,JH,2020-06-16
7755,JH,2020-06-17
7756,JH,2020-06-18
7757,JH,2020-06-19
7758,JH,2020-06-20
7759,JH,2020-06-21
7760,JH,2020-06-22
7761,JH,2020-06-23
7762,JH,2020-06-24
7763,JH,2020-06-25
7764,JH,2020-06-26
7765,JH,2020-06-27
7766,JH,2020-06-28
7767,JH,2020-06-29
7768,JH,2020-06-30
7769,JH,2020-07-01
7770,JH,2020-07-02
7771,JH,2020-07-03
7772,JH,2020-07-04
7773,JH,2020-07-05
7774,JH,2020-07-06
7775,JH,2020-07-07
7776,JH,2020-07-08
7777,JH,2020-07-09
7778,JH,2020-07-10
7779,JH,2020-07-11
7780,JH,2020-07-12
7781,JH,2020-07-13
7782,JH,2020-07-14
7783,JH,2020-07-15
7784,JH,2020-07-16
7785,JH,2020-07-17
7786,JH,2020-07-18
7787,JH,2020-07-19
7788,JH,2020-07-20
7789,JH,2020-07-21
7790,JH,2020-07-22
7791,JH,2020-07-23
7792,JH,2020-07-24
7793,JH,2020-07-25
7794,JH,2020-07-26
7795,JH,2020-07-27
7796,JH,2020-07-28
7797,JH,2020-07-29
7798,JH,2020-07-30
7799,JH,2020-07-31
7800,JH,2020-08-01
7801,JH,2020-08-02
7802,JH,2020-08-03
7803,JH,2020-08-04
7804,JH,2020-08-05
7805,JH,2020-08-06
7806,JH,2020-08-07
7807,JH,2020-08-08
7808,JH,2020-08-09
7809,JH,2020-08-10
7810,JH,2020-08-11
7811,JH,2020-08-12
7812,JH,2020-08-13
7813,JH,2020-08-14
7814,JH,2020-08-15
7815,JH,2020-08-16
7816,JH,2020-08-17
7817,JH,2020-08-18
7818,JH,2020-08-19
7819,JH,2020-08-20
7820,JH,2020-08-21
7821,JH,2020-08-22
7822,JH,2020-08-23
7823,JH,2020-08-24
7824,JH,2020-08-25
7825,JH,2020-08-26
7826,JH,2020-08-27
7827,JH,2020-08-28
7828,JH,2020-08-29
7829,JH,2020-08-30
7830,JH,2020-08-31
7831,JH,2020-09-01
7832,JH,2020-09-02
7833,JH,2020-09-03
7834,JH,2020-09-04
7835,JH,2020-09-05
7836,JH,2020-09-06
7837,JH,2020-09-07
7838,JH,2020-09-08
7839,JH,2020-09-09
7840,JH,2020-09-10
7841,JH,2020-09-11
7842,JH,2020-09-12
7843,JH,2020-09-13
7844,JH,2020-09-14
7845,JH,2020-09-15
7846,JH,2020-09-16
7847,JH,2020-09-17
7848,JH,2020-09-18
7849,JH,2020-09-19
7850,JH,2020-09-20
7851,JH,2020-09-21
7852,JH,2020-09-22
7853,JH,2020-09-23
7854,JH,2020-09-24
7855,JH,2020-09-25
7856,JH,2020-09-26
7857,JH,2020-09-27
7858,JH,2020-09-28
7859,JH,2020-09-29
7860,JH,2020-09-30
7861,JH,2020-10-01
7862,JH,2020-10-02
7863,JH,2020-10-03
7864,JH,2020-10-04
7865,JH,2020-10-05
7866,JH,2020-10-06
7867,JH,2020-10-07
7868,JH,2020-10-08
7869,JH,2020-10-09
7870,JH,2020-10-10
7871,JH,2020-10-11
7872,JH,2020-10-12
7873,JH,2020-10-13
7874,JH,2020-10-14
7875,JH,2020-10-15
7876,JH,2020-10-16
7877,JH,2020-10-17
7878,JH,2020-10-18
7879,JH,2020-10-19
7880,JH,2020-10-20
7881,JH,2020-10-21
7882,JH,2020-10-22
7883,JH,2020-10-23
7884,JH,2020-10-24
7885,JH,2020-10-25
7886,JH,2020-10-26
7887,JH,2020-10-27
7888,JH,2020-10-28
7889,JH,2020-10-29
7890,JH,2020-10-30
7891,JH,2020-10-31
7892,JH,2020-11-01
7893,JH,2020-11-02
7894,JH,2020-11-03
7895,JH,2020-11-04
7896,JH,2020-11-05
7897,JH,2020-11-06
7898,JH,2020-11-07
7899,JH,2020-11-08
7900,JH,2020-11-09
7901,JH,2020-11-10
7902,JH,2020-11-11
7903,JH,2020-11-12
7904,JH,2020-11-13
7905,JH,2020-11-14
7906,JH,2020-11-15
7907,JH,2020-11-16
7908,JH,2020-11-17
7909,JH,2020-11-18
7910,JH,2020-11-19
7911,JH,2020-11-20
7912,JH,2020-11-21
7913,JH,2020-11-22
7914,JH,2020-11-23
7915,JH,2020-11-24
7916,JH,2020-11-25
7917,JH,2020-11-26
7918,JH,2020-11-27
7919,JH,2020-11-28
7920,JH,2020-11-29
7921,JH,2020-11-30
7922,JH,2020-12-01
7923,JH,2020-12-02
7924,JH,2020-12-03
7925,JH,2020-12-04
7926,JH,2020-12-05
7927,JH,2020-12-06
7928,JH,2020-12-07
7929,JH,2020-12-08
7930,JH,2020-12-09
7931,JH,2020-12-10
7932,JH,2020-12-11
7933,JH,2020-12-12
7934,JH,2020-12-13
7935,JH,2020-12-14
7936,JH,2020-12-15
7937,JH,2020-12-16
7938,JH,2020-12-17
7939,JH,2020-12-18
7940,JH,2020-12-19
7941,JH,2020-12-20
7942,JH,2020-12-21
7943,JH,2020-12-22
7944,JH,2020-12-23
7945,JH,2020-12-24
7946,JH,2020-12-25
7947,JH,2020-12-26
7948,JH,2020-12-27
7949,JH,2020-12-28
7950,JH,2020-12-29
7951,JH,2020-12-30
7952,JH,2020-12-31
7953,JH,2021-01-01
7954,JH,2021-01-02
7955,JH,2021-01-03
7956,JH,2021-01-04
7957,JH,2021-01-05
7958,JH,2021-01-06
7959,JH,2021-01-07
7960,JH,2021-01-08
7961,JH,2021-01-09
7962,JH,2021-01-10
7963,JH,2021-01-11
7964,JH,2021-01-12
7965,JH,2021-01-13
7966,JH,2021-01-14
7967,JH,2021-01-15
7968,JH,2021-01-16
7969,JH,2021-01-17
7970,JH,2021-01-18
7971,JH,2021-01-19
7972,JH,2021-01-20
7973,JH,2021-01-21
7974,JH,2021-01-22
7975,JH,2021-01-23
7976,JH,2021-01-24
7977,JH,2021-01-25
7978,JH,2021-01-26
7979,JH,2021-01-27
7980,JH,2021-01-28
7981,JH,2021-01-29
7982,JH,2021-01-30
7983,JH,2021-01-31
7984,JH,2021-02-01
7985,JH,2021-02-02
7986,JH,2021-02-03
7987,JH,2021-02-04
7988,JH,2021-02-05
7989,JH,2021-02-06
7990,JH,2021-02-07
7991,JH,2021-02-08
7992,JH,2021-02-09
7993,JH,2021-02-10
7994,JH,2021-02-11
7995,JH,2021-02-12
7996,JH,2021-02-13
7997,JH,2021-02-14
7998,JH,2021-02-15
7999,JH,2021-02-16
8000,JH,2021-02-17
8001,JH,2021-02-18
8002,JH,2021-02-19
8003,JH,2021-02-20
8004,JH,2021-02-21
8005,JH,2021-02-22
8006,JH,2021-02-23
8007,JH,2021-02-24
8008,JH,2021-02-25
8009,JH,2021-02-26
8010,JH,2021-02-27
8011,JH,2021-02-28
8012,JH,2021-03-01
8013,JH,2021-03-02
8014,JH,2021-03-03
8015,JH,2021-03-04
8016,JH,2021-03-05
8017,JH,2021-03-06
8018,JH,2021-03-07
8019,JH,2021-03-08
8020,JH,2021-03-09
8021,JH,2021-03-10
8022,JH,2021-03-11
8023,JH,2021-03-12
8024,JH,2021-03-13
8025,JH,2021-03-14
8026,JH,2021-03-15
8027,JH,2021-03-16
8028,JH,2021-03-17
8029,JH,2021-03-18
8030,JH,2021-03-19
8031,JH,2021-03-20
8032,JH,2021-03-21
8033,JH,2021-03-22
8034,JH,2021-03-23
8035,JH,2021-03-24
8036,JH,2021-03-25
8037,JH,2021-03-26
8038,JH,2021-03-27
8039,JH,2021-03-28
8040,JH,2021-03-29
8041,JH,2021-03-30
8042,JH,2021-03-31
8043,JH,2021-04-01
8044,JH,2021-04-02
8045,JH,2021-04-03
8046,JH,2021-04-04
8047,JH,2021-04-05
8048,JH,2021-04-06
8049,JH,2021-04-07
8050,JH,2021-04-08
8051,JH,2021-04-09
8052,JH,2021-04-10
8053,JH,2021-04-11
8054,JH,2021-04-12
8055,JH,2021-04-13
8056,JH,2021-04-14
8057,JH,2021-04-15
8058,JH,2021-04-16
8059,JH,2021-04-17
8060,JH,2021-04-18
8061,JH,2021-04-19
8062,JH,2021-04-20
8063,JH,2021-04-21
8064,JH,2021-04-22
8065,JH,2021-04-23
8066,JH,2021-04-24
8067,JH,2021-04-25
8068,JH,2021-04-26
8069,JH,2021-04-27
8070,JH,2021-04-28
8071,JH,2021-04-29
8072,JH,2021-04-30
8073,JH,2021-05-01
8074,JH,2021-05-02
8075,JH,2021-05-03
8076,JH,2021-05-04
8077,JH,2021-05-05
8078,JH,2021-05-06
8079,JH,2021-05-07
8080,JH,2021-05-08
8081,JH,2021-05-09
8082,JH,2021-05-10
8083,JH,2021-05-11
8084,JH,2021-05-12
8085,JH,2021-05-13
8086,JH,2021-05-14
8087,JH,2021-05-15
8088,JH,2021-05-16
8089,JH,2021-05-17
8090,JH,2021-05-18
8091,JH,2021-05-19
8092,JH,2021-05-20
8093,JH,2021-05-21
8094,JH,2021-05-22
8095,JH,2021-05-23
8096,JH,2021-05-24
8097,JH,2021-05-25
8098,JH,2021-05-26
8099,JH,2021-05-27
8100,JH,2021-05-28
8101,JH,2021-05-29
8102,JH,2021-05-30
8103,JH,2021-05-31
8104,JH,2021-06-01
8105,JH,2021-06-02
8106,JH,2021-06-03
8107,JH,2021-06-04
8108,JH,2021-06-05
8109,JH,2021-06-06
8110,JH,2021-06-07
8111,JH,2021-06-08
8112,JH,2021-06-09
8113,JH,2021-06-10
8114,JH,2021-06-11
8115,JH,2021-06-12
8116,JH,2021-06-13
8117,JH,2021-06-14
8118,JH,2021-06-15
8119,JH,2021-06-16
8120,JH,2021-06-17
8121,JH,2021-06-18
8122,JH,2021-06-19
8123,JH,2021-06-20
8124,JH,2021-06-21
8125,JH,2021-06-22
8126,JH,2021-06-23
8127,JH,2021-06-24
8128,JH,2021-06-25
8129,JH,2021-06-26
8130,JH,2021-06-27
8131,JH,2021-06-28
8132,JH,2021-06-29
8133,JH,2021-06-30
8134,JH,2021-07-01
8135,JH,2021-07-02
8136,JH,2021-07-03
8137,JH,2021-07-04
8138,JH,2021-07-05
8139,JH,2021-07-06
8140,JH,2021-07-07
8141,JH,2021-07-08
8142,JH,2021-07-09
8143,JH,2021-07-10
8144,JH,2021-07-11
8145,JH,2021-07-12
8146,JH,2021-07-13
8147,JH,2021-07-14
8148,JH,2021-07-15
8149,JH,2021-07-16
8150,JH,2021-07-17
8151,JH,2021-07-18
8152,JH,2021-07-19
8153,JH,2021-07-20
8154,JH,2021-07-21
8155,JH,2021-07-22
8156,JH,2021-07-23
8157,JH,2021-07-24
8158,JH,2021-07-25
8159,JH,2021-07-26
8160,JH,2021-07-27
8161,JH,2021-07-28
8162,JH,2021-07-29
8163,JH,2021-07-30
8164,JH,2021-07-31
8165,JH,2021-08-01
8166,JH,2021-08-02
8167,JH,2021-08-03
8168,JH,2021-08-04
8169,JH,2021-08-05
8170,JH,2021-08-06
8171,JH,2021-08-07
8172,JH,2021-08-08
8173,JH,2021-08-09
8174,JH,2021-08-10
8175,JH,2021-08-11
8176,JH,2021-08-12
8177,JH,2021-08-13
8178,JH,2021-08-14
8179,JH,2021-08-15
8180,JH,2021-08-16
8181,JH,2021-08-17
8182,JH,2021-08-18
8183,JH,2021-08-19
8184,JH,2021-08-20
8185,JH,2021-08-21
8186,JH,2021-08-22
8187,JH,2021-08-23
8188,JH,2021-08-24
8189,JH,2021-08-25
8190,JH,2021-08-26
8191,JH,2021-08-27
8192,JH,2021-08-28
8193,JH,2021-08-29
8194,JH,2021-08-30
8195,JH,2021-08-31
8196,JH,2021-09-01
8197,JH,2021-09-02
8198,JH,2021-09-03
8199,JH,2021-09-04
8200,JH,2021-09-05
8201,JH,2021-09-06
8202,JH,2021-09-07
8203,JH,2021-09-08
8204,JH,2021-09-09
8205,JH,2021-09-10
8206,JH,2021-09-11
8207,JH,2021-09-12
8208,JH,2021-09-13
8209,JH,2021-09-14
8210,JH,2021-09-15
8211,JH,2021-09-16
8212,JH,2021-09-17
8213,JH,2021-09-18
8214,JH,2021-09-19
8215,JH,2021-09-20
8216,JH,2021-09-21
8217,JH,2021-09-22
8218,JH,2021-09-23
8219,JH,2021-09-24
8220,JH,2021-09-25
8221,JH,2021-09-26
8222,JH,2021-09-27
8223,JH,2021-09-28
8224,JH,2021-09-29
8225,JH,2021-09-30
8226,JH,2021-10-01
8227,JH,2021-10-02
8228,JH,2021-10-03
8229,JH,2021-10-04
8230,JH,2021-10-05
8231,JH,2021-10-06
8232,JH,2021-10-07
8233,JH,2021-10-08
8234,JH,2021-10-09
8235,JH,2021-10-10
8236,JH,2021-10-11
8237,JH,2021-10-12
8238,JH,2021-10-13
8239,JH,2021-10-14
8240,JH,2021-10-15
8241,JH,2021-10-16
8242,JH,2021-10-17
8243,JH,2021-10-18
8244,JH,2021-10-19
8245,JH,2021-10-20
8246,JH,2021-10-21
8247,JH,2021-10-22
8248,JH,2021-10-23
8249,JH,2021-10-24
8250,JH,2021-10-25
8251,JH,2021-10-26
8252,JH,2021-10-27
8253,JH,2021-10-28
8254,JH,2021-10-29
8255,JH,2021-10-30
8256,JH,2021-10-31
8257,JK,2020-03-09
8258,JK,2020-03-10
8259,JK,2020-03-11
8260,JK,2020-03-12
8261,JK,2020-03-13
8262,JK,2020-03-14
8263,JK,2020-03-15
8264,JK,2020-03-16
8265,JK,2020-03-17
8266,JK,2020-03-18
8267,JK,2020-03-19
8268,JK,2020-03-20
8269,JK,2020-03-21
8270,JK,2020-03-22
8271,JK,2020-03-23
8272,JK,2020-03-24
8273,JK,2020-03-25
8274,JK,2020-03-26
8275,JK,2020-03-27
8276,JK,2020-03-28
8277,JK,2020-03-29
8278,JK,2020-03-30
8279,JK,2020-03-31
8280,JK,2020-04-01
8281,JK,2020-04-02
8282,JK,2020-04-03
8283,JK,2020-04-04
8284,JK,2020-04-05
8285,JK,2020-04-06
8286,JK,2020-04-07
8287,JK,2020-04-08
8288,JK,2020-04-09
8289,JK,2020-04-10
8290,JK,2020-04-11
8291,JK,2020-04-12
8292,JK,2020-04-13
8293,JK,2020-04-14
8294,JK,2020-04-15
8295,JK,2020-04-16
8296,JK,2020-04-17
8297,JK,2020-04-18
8298,JK,2020-04-19
8299,JK,2020-04-20
8300,JK,2020-04-21
8301,JK,2020-04-22
8302,JK,2020-04-23
8303,JK,2020-04-24
8304,JK,2020-04-25
8305,JK,2020-04-26
8306,JK,2020-04-27
8307,JK,2020-04-28
8308,JK,2020-04-29
8309,JK,2020-04-30
8310,JK,2020-05-01
8311,JK,2020-05-02
8312,JK,2020-05-03
8313,JK,2020-05-04
8314,JK,2020-05-05
8315,JK,2020-05-06
8316,JK,2020-05-07
8317,JK,2020-05-08
8318,JK,2020-05-09
8319,JK,2020-05-10
8320,JK,2020-05-11
8321,JK,2020-05-12
8322,JK,2020-05-13
8323,JK,2020-05-14
8324,JK,2020-05-15
8325,JK,2020-05-16
8326,JK,2020-05-17
8327,JK,2020-05-18
8328,JK,2020-05-19
8329,JK,2020-05-20
8330,JK,2020-05-21
8331,JK,2020-05-22
8332,JK,2020-05-23
8333,JK,2020-05-24
8334,JK,2020-05-25
8335,JK,2020-05-26
8336,JK,2020-05-27
8337,JK,2020-05-28
8338,JK,2020-05-29
8339,JK,2020-05-30
8340,JK,2020-05-31
8341,JK,2020-06-01
8342,JK,2020-06-02
8343,JK,2020-06-03
8344,JK,2020-06-04
8345,JK,2020-06-05
8346,JK,2020-06-06
8347,JK,2020-06-07
8348,JK,2020-06-08
8349,JK,2020-06-09
8350,JK,2020-06-10
8351,JK,2020-06-11
8352,JK,2020-06-12
8353,JK,2020-06-13
8354,JK,2020-06-14
8355,JK,2020-06-15
8356,JK,2020-06-16
8357,JK,2020-06-17
8358,JK,2020-06-18
8359,JK,2020-06-19
8360,JK,2020-06-20
8361,JK,2020-06-21
8362,JK,2020-06-22
8363,JK,2020-06-23
8364,JK,2020-06-24
8365,JK,2020-06-25
8366,JK,2020-06-26
8367,JK,2020-06-27
8368,JK,2020-06-28
8369,JK,2020-06-29
8370,JK,2020-06-30
8371,JK,2020-07-01
8372,JK,2020-07-02
8373,JK,2020-07-03
8374,JK,2020-07-04
8375,JK,2020-07-05
8376,JK,2020-07-06
8377,JK,2020-07-07
8378,JK,2020-07-08
8379,JK,2020-07-09
8380,JK,2020-07-10
8381,JK,2020-07-11
8382,JK,2020-07-12
8383,JK,2020-07-13
8384,JK,2020-07-14
8385,JK,2020-07-15
8386,JK,2020-07-16
8387,JK,2020-07-17
8388,JK,2020-07-18
8389,JK,2020-07-19
8390,JK,2020-07-20
8391,JK,2020-07-21
8392,JK,2020-07-22
8393,JK,2020-07-23
8394,JK,2020-07-24
8395,JK,2020-07-25
8396,JK,2020-07-26
8397,JK,2020-07-27
8398,JK,2020-07-28
8399,JK,2020-07-29
8400,JK,2020-07-30
8401,JK,2020-07-31
8402,JK,2020-08-01
8403,JK,2020-08-02
8404,JK,2020-08-03
8405,JK,2020-08-04
8406,JK,2020-08-05
8407,JK,2020-08-06
8408,JK,2020-08-07
8409,JK,2020-08-08
8410,JK,2020-08-09
8411,JK,2020-08-10
8412,JK,2020-08-11
8413,JK,2020-08-12
8414,JK,2020-08-13
8415,JK,2020-08-14
8416,JK,2020-08-15
8417,JK,2020-08-16
8418,JK,2020-08-17
8419,JK,2020-08-18
8420,JK,2020-08-19
8421,JK,2020-08-20
8422,JK,2020-08-21
8423,JK,2020-08-22
8424,JK,2020-08-23
8425,JK,2020-08-24
8426,JK,2020-08-25
8427,JK,2020-08-26
8428,JK,2020-08-27
8429,JK,2020-08-28
8430,JK,2020-08-29
8431,JK,2020-08-30
8432,JK,2020-08-31
8433,JK,2020-09-01
8434,JK,2020-09-02
8435,JK,2020-09-03
8436,JK,2020-09-04
8437,JK,2020-09-05
8438,JK,2020-09-06
8439,JK,2020-09-07
8440,JK,2020-09-08
8441,JK,2020-09-09
8442,JK,2020-09-10
8443,JK,2020-09-11
8444,JK,2020-09-12
8445,JK,2020-09-13
8446,JK,2020-09-14
8447,JK,2020-09-15
8448,JK,2020-09-16
8449,JK,2020-09-17
8450,JK,2020-09-18
8451,JK,2020-09-19
8452,JK,2020-09-20
8453,JK,2020-09-21
8454,JK,2020-09-22
8455,JK,2020-09-23
8456,JK,2020-09-24
8457,JK,2020-09-25
8458,JK,2020-09-26
8459,JK,2020-09-27
8460,JK,2020-09-28
8461,JK,2020-09-29
8462,JK,2020-09-30
8463,JK,2020-10-01
8464,JK,2020-10-02
8465,JK,2020-10-03
8466,JK,2020-10-04
